,NAME_x,ADDRESS,City,State Code,Zip Code,County,Rural Versus Urban,FTE - Employees on Payroll,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Hospital Number of Beds For Adults &amp; Peds,Hospital Total Bed Days Available For Adults &amp; Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,NAME_y,LATITUDE,LONGITUDE,Absolute Net Income,Sign Net Income
61,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,03458-,HILLSBOROUGH,R,496.34,"4,778",25,"9,125","1,180","11,888",25,"9,125","1,180",3415.0,25.0,9125.0,1180.0,5322856.0,4534271.0,7380371.0,7380371.0,34762155.0,56778915.0,4260495.0,68749769.0,19085804.0,126983295.0,146069099.0,0,0,0,0,0,0,13442283.0,0,89370.0,8907681.0,0,1326143.0,1018003.0,95238.0,25519750.0,0.0,0,74048213.0,74048213.0,136807429.0,7417770.0,2234302.0,19551812.0,777725.0,0,0,29981609.0,0,0,0,26579359.0,26579359.0,56560968.0,80246461.0,80246461.0,136807429.0,0,0,19645119.0,146760403.0,166405522.0,84800063.0,91541070.0,-6741007.0,8783123.0,2042116.0,0,2042116.0,0.47,330658.0,1072841.0,MONADNOCK COMMUNITY HOSPITAL,42.89308942,-71.94068275,2042116.0,+
66,NEUROBEHAVIORAL HOSPITAL  LLC,9330 BROADWAY,CROWN POINT,IN,46307,LAKE,U,79.64,"1,602",70,"4,830",77,"1,602",70,"4,830",77,1602.0,70.0,4830.0,77.0,0,0,0,0,1049312.0,1102675.0,213427.0,2016937.0,2385103.0,0,2385103.0,0,0,0,0,0,0,2386.0,0,0,1335270.0,0,32426.0,682851.0,0,2052933.0,0.0,0,10925.0,10925.0,16519187.0,646322.0,0,0,3611841.0,0,3202170.0,7460333.0,0,13842766.0,0,0,13842766.0,21303099.0,-4783912.0,-4783912.0,16519187.0,0,0,2385102.0,0,2385102.0,1346307.0,6127399.0,-4781092.0,304.0,-4780788.0,-2.0,-4780786.0,,0,0,NEURO BEHAVIORAL HOSPITAL,41.44880307,-87.33726012,4780786.0,-
70,BAYPOINTE BEHAVIORAL HEALTH,5800 SOUTHLAND DRIVE,MOBILE,AL,36693-3313,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,BAYPOINTE BEHAVIORAL HEALTH,30.62480849,-88.17800813,0.0,+
72,BERTIE MEMORIAL HOSPITAL,1403 SOUTH KING STREET,WINDSOR,NC,27983,BERTIE,R,103.78,"1,454",6,"2,190",393,"11,895",6,"2,190",393,1454.0,6.0,2190.0,393.0,447071.0,4296989.0,2677438.0,3014841.0,7761595.0,10450511.0,809098.0,17943445.0,5892492.0,35293893.0,41186385.0,0,0,0,0,0,0,9750976.0,0,0,5487669.0,-2188163.0,436560.0,72145.0,1281.0,13876749.0,0.0,0,0,0,19881354.0,968836.0,1141209.0,0,0,0,1863552.0,3973597.0,0,0,0,1257147.0,1257147.0,5230744.0,14650610.0,14650610.0,19881354.0,0,0,5965799.0,35220585.0,41186384.0,20149843.0,18212106.0,1937737.0,372047.0,2309784.0,3078737.0,-768953.0,0.44,1816041.0,4919897.0,VIDANT BERTIE HOSPITAL,35.98864755,-76.92824949,768953.0,-
77,MULESHOE AREA MEDICAL CENTER,708 SOUTH FIRST STREET,MULESHOE,TX,79347-3627,BAILEY,R,64.84,"1,416",25,"9,125",162,"10,098",25,"9,125",162,511.0,25.0,9125.0,162.0,1007460.0,517328.0,1317349.0,1317349.0,3684825.0,5040612.0,313889.0,8463043.0,2066880.0,10073407.0,12140287.0,0,0,0,0,0,0,712065.0,0,0,2416453.0,-1829349.0,86072.0,44110.0,1077075.0,2506426.0,0.0,0,0,0,2901523.0,105686.0,299655.0,0,292623.0,439228.0,94165.0,1231357.0,0,169737.0,0,339421.0,509158.0,1740515.0,1161008.0,1161008.0,2901523.0,0,0,2066880.0,11362061.0,13428941.0,7158292.0,8725437.0,-1567145.0,2271008.0,703863.0,0,703863.0,0.7,393344.0,1761050.0,MULESHOE AREA MEDICAL CENTER,34.2212693,-102.728677,703863.0,+
82,KIMBLE HOSPITAL,349 REID RD,JUNCTION,TX,76849-3024,KIMBLE,R,63.93,551,15,"5,475",78,"5,988",15,"5,475",78,235.0,15.0,5475.0,78.0,1122401.0,695525.0,1615518.0,1615518.0,3290316.0,4351859.0,874307.0,8868638.0,701565.0,9299624.0,10001189.0,0,0,0,0,0,0,569824.0,0,0,2132985.0,-1239559.0,103762.0,39120.0,0,4322794.0,0.0,0,147217.0,147217.0,4740668.0,114626.0,227297.0,34599.0,0,523539.0,81710.0,1850473.0,0,70349.0,0,1028675.0,1099024.0,2949497.0,1791171.0,1791171.0,4740668.0,0,0,649810.0,10130622.0,10780432.0,6522193.0,7642175.0,-1119982.0,2611306.0,1491324.0,2748.0,1488576.0,0.89,2272349.0,929554.0,KIMBLE HOSPITAL,30.49847308,-99.78056091,1488576.0,+
83,PUTNAM GENERAL HOSPITAL,101 LAKE OCONEE PARKWAY,EATONTON,GA,31024-,PUTNAM,R,105.44,"3,502",25,"9,125",259,"3,502",25,"9,125",259,870.0,25.0,9125.0,259.0,30064.0,1611505.0,770695.0,782104.0,5304779.0,12572458.0,556983.0,13298484.0,5307610.0,23281253.0,28588863.0,0,0,0,0,0,0,1618236.0,0,0,12793945.0,-9436002.0,288418.0,0,36096.0,5300693.0,0.0,98833.0,570675.0,669508.0,9574731.0,891617.0,2162287.0,0,936239.0,0,0,3990143.0,0,23802.0,0,4140103.0,4163905.0,8154048.0,1420683.0,1420683.0,9574731.0,0,0,5050343.0,40279642.0,45329985.0,16477924.0,17877237.0,-1399313.0,2417024.0,1017711.0,0,1017711.0,0.47,1004969.0,2608932.0,PUTNAM GENERAL HOSPITAL,33.3358662,-83.37094562,1017711.0,+
85,COLLINGSWORTH GENERAL HOSPITAL,1013 15TH STREET,WELLINGTON,TX,79095-,COLLINGSWORTH,R,48.08,813,13,"4,745",107,"6,121",13,"4,745",107,318.0,13.0,4745.0,107.0,753234.0,213327.0,918536.0,918536.0,3038878.0,4169839.0,485729.0,7394908.0,1104256.0,3943288.0,5047544.0,0,0,0,0,0,0,651333.0,0,11577.0,543795.0,0,94157.0,43362.0,685000.0,2721167.0,0.0,0,0,1381.0,3028784.0,247697.0,185096.0,42235.0,0,128366.0,945883.0,1549277.0,0,0,0,1500.0,1500.0,1550777.0,1478007.0,1478007.0,3028784.0,0,0,1104256.0,4322465.0,5426721.0,5701866.0,7208717.0,-1506851.0,1608129.0,101278.0,34985.0,66293.0,1.47,342940.0,528372.0,COLLINGSWORTH GENERAL HOSPITAL,34.84860058,-100.2121919,66293.0,+
86,HIGHLAND-CLARKSBURG HOSPITAL INC,3 HOSPITAL PLAZA,CLARKSBURG,WV,26301,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,HIGHLAND-CLARKSBURG HOSPITAL INC,39.2717754,-80.37143889,0.0,+
89,REAGAN MEMORIAL HOSPITAL,1300 N MAIN AVE,BIG LAKE,TX,76932-3938,REAGAN,R,73.36,226,7,"2,555",13,"5,304",7,"2,555",13,32.0,7.0,2555.0,13.0,1023445.0,1385674.0,3307446.0,3699173.0,5808497.0,9996528.0,802818.0,14266250.0,2176091.0,6249318.0,8425409.0,0,0,0,0,0,0,2166493.0,0,1227820.0,2169531.0,-913727.0,97197.0,21346.0,0,5766139.0,0.0,0,867106.0,867106.0,44103037.0,707144.0,381285.0,157631.0,7.0,0,10172805.0,11418872.0,0,0,0,28306295.0,28306295.0,39725167.0,4377870.0,4377870.0,44103037.0,0,0,2178586.0,7670097.0,9848683.0,6821295.0,15805025.0,-8983730.0,9909669.0,925939.0,0,925939.0,1.69,70211.0,259534.0,REAGAN MEMORIAL HOSPITAL,31.20401254,-101.4610176,925939.0,+
91,HANSFORD COUNTY HOSPITAL DISTRICT,707 SOUTH ROLAND STREET,SPEARMAN,TX,79081-3341,HANSFORD,R,179.23,970,14,"5,110",74,"14,986",22,"8,030",74,242.0,14.0,5110.0,74.0,592145.0,290805.0,886529.0,1338979.0,8260065.0,12123083.0,749228.0,11491906.0,2649884.0,8702324.0,11352208.0,0,0,0,0,0,0,6493866.0,0,0,1778996.0,-1191754.0,856408.0,1070540.0,0,10863014.0,0.0,521813.0,833739.0,1355552.0,21328186.0,528409.0,1059512.0,0,0,0,0,1960495.0,0,1038585.0,0,0,1038585.0,2999080.0,18329106.0,18329106.0,21328186.0,0,0,6016783.0,11666794.0,17683577.0,14900002.0,20383148.0,-5483146.0,6775177.0,1292031.0,683674.0,608357.0,1.01,1414407.0,1742680.0,HANSFORD COUNTY HOSPITAL,36.19027677,-101.1996141,608357.0,+
92,BATON ROUGE REHAB HOSPITAL,8595 UNITED PLAZA BLVD,BATON ROUGE,LA,70809,EAST BATON ROUGE,U,124.13,"9,951",81,"29,565",781,"9,951",81,"29,565",781,9951.0,81.0,29565.0,781.0,0,0,0,0,6685365.0,5661689.0,89344.0,11458526.0,18570064.0,10526785.0,29096849.0,0,0,0,0,0,0,1431073.0,0,0,1713084.0,0,0,140795.0,0,3284952.0,0.0,0,814055.0,814055.0,4365104.0,84770.0,0,0,118893.0,0,0,859803.0,0,0,0,0,0,859803.0,3505301.0,3505301.0,4365104.0,0,0,18570064.0,10943695.0,29513759.0,14050567.0,12432211.0,1618356.0,42069.0,1660425.0,239750.0,1420675.0,,0,0,BATON ROUGE REHABILITATION HOSPITAL,30.41020698,-91.09499008,1420675.0,+
93,TALLAHATCHIE CRITICAL ACCESS HOSPITA,CHURCH STREET,CHARLESTON,MS,38921,TALLAHATCHIE,R,313.58,"4,716",9,"3,285",105,"34,130",9,"3,285",105,286.0,9.0,3285.0,105.0,0,2029985.0,1428678.0,1428678.0,16082396.0,17194609.0,1076101.0,31244654.0,23557902.0,20370255.0,43928157.0,0,0,0,0,0,0,2250926.0,0,0,5439458.0,-1787399.0,469223.0,71972.0,25787.0,6543065.0,0.0,500669.0,964541.0,1465210.0,14660566.0,1893528.0,1475728.0,88404.0,1383086.0,0,2462686.0,7303432.0,0,4857921.0,0,0,4857921.0,12161353.0,2499213.0,2499213.0,14660566.0,0,0,23624860.0,22792706.0,46417566.0,30767318.0,33277005.0,-2509687.0,1691441.0,-818246.0,692839.0,-1511085.0,0.71,139669.0,357710.0,ADIRONDACK MEDICAL CENTER-LAKE PLACID SITE,44.26724503,-73.98186928,1511085.0,-
100,PORTER HOSPITAL,115 PORTER DRIVE,MIDDLEBURY,VT,05753-8629,ADDISON,R,432.00,"6,080",25,"9,125","1,575","6,080",25,"9,125","1,575",5049.0,25.0,9125.0,1575.0,139130.0,3825461.0,7559508.0,8406430.0,38758004.0,47891168.0,2599044.0,66011372.0,36798385.0,104291097.0,141089482.0,0,0,0,0,0,0,29491702.0,150380.0,0,11016449.0,0,1871500.0,511885.0,0,46865061.0,0.0,5517237.0,0,5517237.0,70431457.0,4235986.0,4061654.0,0,562700.0,0,2694290.0,13395392.0,0,10082698.0,0,7225252.0,17307950.0,30703342.0,35442192.0,39728115.0,70431457.0,0,0,36798385.0,104291097.0,141089482.0,68634964.0,86649172.0,-18014208.0,23417493.0,5403285.0,0,5403285.0,0.47,2653301.0,17584016.0,"PORTER MEDICAL CENTER, INC.",44.00043082,-73.16824244,5403285.0,+
101,SANFORD HOSPITAL ROCK RAPIDS,801 SOUTH GREENE STREET,ROCK RAPIDS,IA,51246-,LYON,R,46.97,187,14,"1,680",38,"7,570",14,"1,680",38,107.0,14.0,1680.0,38.0,16409.0,53111.0,170265.0,281099.0,1383767.0,1475065.0,86114.0,3061868.0,500426.0,4335383.0,4835809.0,0,0,0,0,0,0,39803.0,0,0,893318.0,0,162592.0,0,0,1095713.0,0.0,0,0,0,5384538.0,206311.0,0,0,-656028.0,0,170.0,-449547.0,0,0,0,0,0,-449547.0,5834085.0,5834085.0,5384538.0,0,0,500426.0,4347081.0,4847507.0,2912458.0,2977747.0,-65289.0,148113.0,82824.0,172.0,82652.0,0.63,148500.0,409583.0,SANFORD ROCK RAPIDS MEDICAL CENTER,43.42383001,-96.17198959,82652.0,+
103,SHAMROCK GENERAL HOSPITAL,1000 SOUTH MAIN STREET,SHAMROCK,TX,79079,WHEELER,R,62.00,515,25,"9,125",101,"5,660",25,"9,125",101,179.0,25.0,9125.0,101.0,85263.0,501598.0,1114522.0,1327415.0,3556781.0,3452783.0,194011.0,6814427.0,496209.0,2814261.0,3310470.0,626120.0,112806.0,3556781.0,23590.0,0,0,60708.0,504.0,0,1565727.0,-852000.0,255653.0,58190.0,350000.0,1662569.0,0.0,0,130986.0,130986.0,2594947.0,115549.0,393881.0,23453.0,12877.0,218913.0,800000.0,1642638.0,0,0,0,35237.0,35237.0,1677875.0,917072.0,917072.0,2594947.0,0,0,589249.0,2846261.0,3435510.0,3121515.0,7551489.0,-4429974.0,4007083.0,-422891.0,37370.0,-460261.0,2.06,125133.0,156172.0,SHAMROCK GENERAL HOSPITAL,35.1989674,-100.2481194,460261.0,-
105,FIRSTHEALTH MONTGOMERY MEMORIAL CAH,520 ALLEN STREET,TROY,NC,27371,MONTGOMERY,R,94.91,697,3,"1,095",184,"6,142",3,"1,095",184,235.0,3.0,1095.0,184.0,290436.0,8050566.0,2879113.0,3450859.0,6668427.0,5571354.0,493357.0,12396658.0,4852559.0,44151813.0,49004372.0,0,0,0,0,0,0,1723.0,0,0,1993475.0,0,260915.0,12229.0,0,2867585.0,0.0,0,0,0,5781469.0,82626.0,426959.0,0,0,0,-1109018.0,9656800.0,0,0,0,0,0,9656800.0,-3875331.0,-3875331.0,5781469.0,0,0,5252017.0,44290264.0,49542281.0,12620643.0,12239781.0,380862.0,158688.0,539550.0,3.0,539547.0,0.25,1279195.0,7462902.0,FIRSTHEALTH MONTGOMERY MEMORIAL HOSPITAL,35.36481124,-79.8903683,539547.0,+
112,ST LUKES HOSPITAL,220 HOSPITAL DRIVE,COLUMBUS,NC,28722-,POLK,R,197.63,"4,659",25,"9,125","1,283","15,504",35,"12,775","1,486",3939.0,19.0,6935.0,1283.0,65062.0,2665289.0,867638.0,1716303.0,17061683.0,26613673.0,2167973.0,33693764.0,52183942.0,61809314.0,113993256.0,0,0,0,0,0,0,4839764.0,0,0,4131909.0,0,855654.0,226999.0,3341.0,10222166.0,0.0,0,10881589.0,10881589.0,37236318.0,926207.0,3567888.0,0,355186.0,0,1273518.0,6122799.0,0,2366379.0,0,41865.0,2408244.0,8531043.0,28705275.0,28705275.0,37236318.0,0,0,53854794.0,71339248.0,125194042.0,40653633.0,43675356.0,-3021723.0,1444061.0,-1577662.0,0,-1577662.0,0.3,1064972.0,6846162.0,JACKSON MEDICAL CENTER,31.53106846,-87.89513456,1577662.0,-
113,CHARLES A. CANNON MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646-,AVERY,R,125.54,"1,678",21,"7,665",415,"5,237",31,"11,315",971,1321.0,21.0,7665.0,415.0,258225.0,3747804.0,1938947.0,2326694.0,9221754.0,14030546.0,1859148.0,21076457.0,13074626.0,33073417.0,46148043.0,0,0,0,0,0,0,486785.0,0,0,2919445.0,0,640662.0,171491.0,450000.0,4745006.0,0.0,0,-4200416.0,-4200416.0,16187608.0,824571.0,0,0,792323.0,0,552631.0,2169525.0,4249059.0,0,0,71000.0,4320059.0,6489584.0,9698024.0,9698024.0,16187608.0,0,0,14525962.0,34978692.0,49504654.0,19242583.0,23252300.0,-4009717.0,2121776.0,-1887941.0,0,-1887941.0,0.46,1339555.0,3782021.0,"CHARLES A. CANNON, JR. MEMORIAL HOSPITAL",36.06031792,-81.88935711,1887941.0,-
116,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276-1060,ROANE,R,190.35,"2,746",25,"9,125",181,"48,814",69,"25,185",181,545.0,25.0,9125.0,181.0,211930.0,3081621.0,1446447.0,1455369.0,17472501.0,21392094.0,1209692.0,35389492.0,12138514.0,73535389.0,85673903.0,0,0,0,0,0,0,3469005.0,3144324.0,0,4763551.0,0,548588.0,137144.0,0,12288911.0,0.0,0,3169058.0,3169058.0,26653209.0,1188122.0,2462615.0,0,492559.0,39305.0,0,8938687.0,0,1839504.0,0,1494607.0,3334111.0,12272798.0,14380411.0,14380411.0,26653209.0,0,0,12176895.0,74225155.0,86402050.0,38368423.0,38864595.0,-496172.0,2548214.0,2052042.0,0,2052042.0,0.41,12393507.0,23225474.0,BAYSIDE COMMUNITY HOSPITAL,29.7525574,-94.68744667,2052042.0,+
117,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276-1060,ROANE,R,190.35,"2,746",25,"9,125",181,"48,814",69,"25,185",181,545.0,25.0,9125.0,181.0,211930.0,3081621.0,1446447.0,1455369.0,17472501.0,21392094.0,1209692.0,35389492.0,12138514.0,73535389.0,85673903.0,0,0,0,0,0,0,3469005.0,3144324.0,0,4763551.0,0,548588.0,137144.0,0,12288911.0,0.0,0,3169058.0,3169058.0,26653209.0,1188122.0,2462615.0,0,492559.0,39305.0,0,8938687.0,0,1839504.0,0,1494607.0,3334111.0,12272798.0,14380411.0,14380411.0,26653209.0,0,0,12176895.0,74225155.0,86402050.0,38368423.0,38864595.0,-496172.0,2548214.0,2052042.0,0,2052042.0,0.41,12393507.0,23225474.0,CONEMAUGH MEYERSDALE MEDICAL CENTER,39.809105,-79.025096,2052042.0,+
118,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276-1060,ROANE,R,190.35,"2,746",25,"9,125",181,"48,814",69,"25,185",181,545.0,25.0,9125.0,181.0,211930.0,3081621.0,1446447.0,1455369.0,17472501.0,21392094.0,1209692.0,35389492.0,12138514.0,73535389.0,85673903.0,0,0,0,0,0,0,3469005.0,3144324.0,0,4763551.0,0,548588.0,137144.0,0,12288911.0,0.0,0,3169058.0,3169058.0,26653209.0,1188122.0,2462615.0,0,492559.0,39305.0,0,8938687.0,0,1839504.0,0,1494607.0,3334111.0,12272798.0,14380411.0,14380411.0,26653209.0,0,0,12176895.0,74225155.0,86402050.0,38368423.0,38864595.0,-496172.0,2548214.0,2052042.0,0,2052042.0,0.41,12393507.0,23225474.0,TWIN COUNTY REGIONAL HOSPITAL,36.67066197,-80.9239287,2052042.0,+
119,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276-1060,ROANE,R,190.35,"2,746",25,"9,125",181,"48,814",69,"25,185",181,545.0,25.0,9125.0,181.0,211930.0,3081621.0,1446447.0,1455369.0,17472501.0,21392094.0,1209692.0,35389492.0,12138514.0,73535389.0,85673903.0,0,0,0,0,0,0,3469005.0,3144324.0,0,4763551.0,0,548588.0,137144.0,0,12288911.0,0.0,0,3169058.0,3169058.0,26653209.0,1188122.0,2462615.0,0,492559.0,39305.0,0,8938687.0,0,1839504.0,0,1494607.0,3334111.0,12272798.0,14380411.0,14380411.0,26653209.0,0,0,12176895.0,74225155.0,86402050.0,38368423.0,38864595.0,-496172.0,2548214.0,2052042.0,0,2052042.0,0.41,12393507.0,23225474.0,ROANE GENERAL HOSPITAL,38.81255478,-81.36903423,2052042.0,+
120,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LAPAZ,R,300.00,906,20,"7,300",41,906,20,"7,300",41,181.0,20.0,7300.0,41.0,0,0,0,0,18113720.0,28906297.0,1218429.0,27706576.0,4043.0,154548.0,158591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47020017.0,-47020017.0,0,-47020017.0,0,-47020017.0,68.89,0,0,COLORADO RIVER SERVICE UNIT - INDIAN HEALTH SERVICE,34.14733742,-114.3019613,47020017.0,-
121,MARTHAS VINEYARD HOSPITAL,ONE HOSPITAL ROAD,OAK BLUFFS,MA,02557,DUKES,R,381.56,"5,326",25,"9,125",981,"5,326",25,"9,125",981,3069.0,25.0,9125.0,981.0,84038.0,3260941.0,4131535.0,4131535.0,42388347.0,52251726.0,6484298.0,72209348.0,22758914.0,131065917.0,153824831.0,0,0,42388347.0,3477709.0,0,0,40011345.0,3.0,0,7061442.0,0,875577.0,914738.0,0,49275522.0,0.0,0,616235.0,616235.0,105207429.0,1420417.0,3846198.0,0,0,0,16285743.0,21575639.0,0,0,0,10669325.0,10669325.0,32244964.0,72962465.0,72962465.0,105207429.0,0,0,23283966.0,155955239.0,179239205.0,95535823.0,94640073.0,895750.0,6711287.0,7607037.0,0,7607037.0,0.47,13821716.0,23617070.0,MARTHA'S VINEYARD HOSPITAL,41.4608,-70.5798,7607037.0,+
122,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431-1697,AITKIN,R,283.47,"3,550",25,"9,125","1,050","45,960",25,"9,125","1,050",3045.0,21.0,7665.0,1050.0,145348.0,1784582.0,1074806.0,1074806.0,26284349.0,39687078.0,3168875.0,54178570.0,24979518.0,97461013.0,122440531.0,0,0,0,0,0,0,4235317.0,44900586.0,0,13181220.0,-1278000.0,2169987.0,641986.0,0,65677285.0,0.0,9476203.0,1118480.0,10594683.0,115267992.0,7877381.0,5434126.0,0,2117249.0,0,248493.0,15677249.0,0,0,0,43668560.0,43668560.0,59345809.0,55922183.0,55922183.0,115267992.0,0,0,29804741.0,110464836.0,140269577.0,67393981.0,65967428.0,1426553.0,3880623.0,5307176.0,0,5307176.0,0.44,10973897.0,24085397.0,RIVERWOOD HEALTHCARE CENTER,46.52971167,-93.69844552,5307176.0,+
126,RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582-,FRANKLIN,R,77.47,"2,431",25,"9,125",393,"35,004",25,"9,125",393,651.0,25.0,9125.0,393.0,19886.0,2420918.0,859781.0,861695.0,3643323.0,4675861.0,190765.0,8275761.0,5950918.0,17970449.0,23921367.0,0,0,0,0,0,0,580714.0,0,118544.0,1049968.0,0,201510.0,127650.0,73373.0,2151759.0,0.0,0,-3435985.0,-3435985.0,-822511.0,51439.0,567559.0,0,0,0,36374.0,655372.0,0,0,0,0,0,655372.0,-1477883.0,-1477883.0,-822511.0,0,0,6261015.0,17668717.0,23929732.0,7096239.0,8319184.0,-1222945.0,1534121.0,311176.0,0,311176.0,0.35,355808.0,2029149.0,RED BAY HOSPITAL,34.45810576,-88.14732506,311176.0,+
130,COTTAGE HOSPITAL,90 SWIFTWATER ROAD,WOODSVILLE,NH,03785-,GRAFTON,R,180.20,"4,045",25,"9,125",607,"53,965",35,"12,775",724,1982.0,25.0,9125.0,607.0,11618.0,1851388.0,1154584.0,1154584.0,16899642.0,17313361.0,1648959.0,29396510.0,19131561.0,39818753.0,58950314.0,0,0,0,0,0,0,2915784.0,0,0,3906614.0,0,540721.0,0,420996.0,8700811.0,0.0,0,10998897.0,10998897.0,33556630.0,1597299.0,906833.0,0,261363.0,0,650430.0,8152185.0,0,7789655.0,0,960724.0,8750379.0,16902564.0,16654066.0,16654066.0,33556630.0,0,0,20824901.0,43699461.0,64524362.0,33642033.0,34213003.0,-570970.0,1536013.0,965043.0,0,965043.0,0.5,932665.0,3694441.0,COTTAGE HOSPITAL,44.13533816,-72.02342639,965043.0,+
134,ALLEGHANY MEMORIAL HOSPITAL,233 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,R,82.98,818,25,"9,125",210,818,25,"9,125",210,748.0,25.0,9125.0,210.0,26484.0,1298514.0,940376.0,1416096.0,4479326.0,7339389.0,660239.0,10041755.0,2088525.0,18908183.0,20996708.0,0,0,0,0,0,0,590733.0,333096.0,0,4366514.0,-2719688.0,293235.0,121752.0,500000.0,3483799.0,0.0,0,366650.0,366650.0,7862263.0,3047258.0,435175.0,-33550.0,0,0,123709.0,3572592.0,0,0,0,0,0,3572592.0,4289671.0,4289671.0,7862263.0,0,0,2399694.0,20629856.0,23029550.0,8980369.0,11818715.0,-2838346.0,2162804.0,-675542.0,0,-675542.0,0.48,815175.0,2738529.0,ALLEGHANY MEMORIAL HOSPITAL,36.50952105,-81.11461101,675542.0,-
136,WILLIAMSON MEMORIAL HOSPITAL,859 ALDERSON STREET,WILLIAMSON,WV,25661,MINGO,R,130.73,"1,936",27,"9,855",578,"1,936",27,"9,855",578,1800.0,21.0,7665.0,578.0,0,296730.0,87676.0,3445287.0,7347825.0,8443118.0,114904.0,12762085.0,5777016.0,37414945.0,43191961.0,1330360.0,0,7347825.0,0,0,0,-3743457.0,0,0,36216503.0,-27311161.0,910686.0,146829.0,301268.0,8396162.0,0.0,0,-71123.0,-71123.0,8733561.0,11599844.0,716961.0,477321.0,0,0,-2694826.0,10099300.0,0,5259860.0,0,0,5259860.0,15359160.0,-6625599.0,-6625599.0,8733561.0,0,0,5777015.0,37414944.0,43191959.0,10743798.0,15790943.0,-5047145.0,72255.0,-4974890.0,0,-4974890.0,0.3,2175144.0,18725016.0,WILLIAMSON MEMORIAL HOSPITAL,37.67881896,-82.27264885,4974890.0,-
