NAME,ADDRESS,LATITUDE,LONGITUDE
NORTHSHORE UNIVERSITY HEALTHSYSTEM - DBA NORTHSHORE UNIV. HEALTHSYSTEM HIGHLAND PARK HOSP,777 PARK AVENUE WEST,42.19110677,-87.80841495
ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,42.274235,-87.95769974
ADVOCATE HEALTH AND HOSPITALS CORPORATION - DBA GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,42.19538237,-88.17281887
GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,40.95579903,-90.36576026
ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,40.98671028,-90.36024492
MIDWESTERN REGIONAL MEDICAL CENTER,2520 ELISHA AVENUE,42.44925783,-87.82783284
KENNEDY KREIGER INSTITUTE,707 N BROADWAY,39.29928098,-76.59281871
MERCY MEDICAL CENTER,301 ST PAUL PLACE,39.29292155,-76.61288423
SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVE,39.35230251,-76.66209015
UNIVERSITY OF MARYLAND MEDICAL CENTER,22 S GREENE ST,39.28790857,-76.62492593
ST. JAMES HOSPITAL,411 CANISTEO ST,42.31387327,-77.6606131
JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,39.29067881,-76.54677819
VALLEY REGIONAL HOSPITAL,243 ELM STREET,43.38458975,-72.34069671
HAMPSTEAD HOSPITAL,218 EAST ROAD,42.87166334,-71.15420708
FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,43.2975566,-70.96016086
CROTCHED MOUNTAIN REHABILITATION CENTER,1 VERNEY DRIVE,42.9718711,-71.87453591
SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,8 PROSPECT STREET,42.75627984,-71.4613747
ST JOSEPH HOSPITAL,172 KINSLEY ST,42.74923911,-71.48021205
ELLIOT HOSPITAL CITY OF MANCHESTER,ONE ELLIOT WAY,42.983954,-71.438
CONCORD HOSPITAL,250 PLEASANT STREET,43.19774414,-71.5620204
FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVE,43.44840426,-71.64455273
UNIVERSITY HOSPITAL STONEY BROOK SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,40.88505974,-72.37994406
EASTERN LONG ISLAND HOSPITAL,201 MANOR PL,41.11036057,-72.36112732
HUNTINGTON HOSPITAL,270 PARK AVE,40.87932924,-73.41619953
SOUTHSIDE HOSPITAL,301 E MAIN ST,40.72596015,-73.24115864
SAINT JOSEPH HOSPITAL,ONE ST JOSEPH DRIVE,38.03233973,-84.52329929
SHRINERS HOSPITAL FOR CHILDREN,1900 RICHMOND RD,38.02270661,-84.47269852
GOOD SAMARITAN HOSPITAL - WEST ISLIP,1000 MONTAUK HIGHWAY,40.69388013,-73.29439462
HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,396 BROADWAY,41.92665841,-73.99484207
ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,41.73262979,-74.37903498
NEWARK-WAYNE COMMUNITY HOSPITAL,1200 DRIVING PARK AVE BOX 111,43.06049938,-77.10166991
ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,128 ASHFORD AVE,41.01439225,-73.86191965
PHELPS MEMORIAL HOSPITAL CENTER,701 NORTH BROADWAY,41.10900706,-73.86308776
TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,37.4725153,-86.28859309
OUR LADY OF BELLEFONTE HOSPITAL,1000 ST. CHRISTOPHER DRIVE,38.50845432,-82.69261651
BLYTHEDALE CHILDREN'S HOSPITAL,95 BRADHURST AVE,41.07484754,-73.79997224
PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,39.74608499,-90.26048664
BROOK LANE HEALTH SERVICES,13121 BROOK LANE DRIVE,39.6769953,-77.6105994
WESTCHESTER MEDICAL CENTER,100 WOODS RD,41.08609075,-73.80495477
MONTEFIORE MEDICAL CENTER - MOSES DIVISION,111 E 210TH ST,40.88007926,-73.8798267
FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,38.16066175,-84.9068937
NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVE,40.8803656,-73.88105711
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,39.62219281,-77.68256295
BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,40.6552691,-73.91255653
BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,40.69057251,-73.97788376
MONTEFIORE WESTCHESTER SQUARE MEDICAL CENTER,2475 RAYMOND AVENUE,40.84074311,-73.84851753
KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVE,40.65661638,-73.94469079
CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,40.58541438,-73.96533243
NYU LUTHERAN MEDICAL CENTER,150 55TH ST,40.64656399,-74.02091469
JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,40.85629836,-73.84751215
NEW YORK METHODIST HOSPITAL,506 6TH ST,40.6677617,-73.97899052
NYU HOSPITAL FOR JOINT DISEASES,301 E 17TH ST,40.73443169,-73.98299996
NEW YORK PRESBYTERIAN MORGAN STANLEY CHILDREN'S HOSPITAL,3959 BROADWAY,40.83976326,-73.94128258
THE ADDICTION INSTITUTE OF NEW YORK,1000 10TH AVE,40.76941213,-73.9868084
ELMHURST HOSPITAL CENTER,79-01 BROADWAY,40.74482736,-73.88607967
JAMAICA HOSPITAL MEDICAL CENTER,8900 VAN WYCK EXPRESSWAY,40.70010365,-73.81611489
HOOPESTON COMMUNITY MEMORIAL HOSPITAL - DBA CARLE HOOPESTON REGIONAL HEALTH CENTER,701 EAST ORANGE STREET,40.45868989,-87.65973327
OSF HEALTHCARE SYSTEM - DBA OSF SACRED HEART MEDICAL CENTER,812 NORTH LOGAN AVENUE,40.13783245,-87.64543324
THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,36.99597151,-86.42975938
NEW YORK PRESBYTERIAN QUEENS,56 45 MAIN ST,40.74677228,-73.82541638
"ROCK REGIONAL HOSPITAL, LLC",3251 N ROCK RD,37.58277168,-97.24698571
GLEN COVE HOSPITAL,101 ST ANDREWS LANE,40.8710014,-73.62238567
EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,37.54279432,-84.65303656
LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,131 HOSPITAL DRIVE,37.26305319,-88.22850246
MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,40.91280606,-73.7877626
MOUNT SINAI BETH ISRAEL BROOKLYN,3201 KINGS HIGHWAY,40.6188201,-73.94290124
NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION,21 BLOOMINGDALE ROAD,41.02757951,-73.75390988
HARLEM HOSPITAL CENTER,506 LENOX AVENUE,40.81426493,-73.93986126
HENRY J. CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,40.80328511,-73.94162385
SAINT BARNABAS HOSPITAL HEALTH SYSTEM,4422 THIRD AVENUE,40.85268901,-73.89136288
IRA DAVENPORT MEMORIAL HOSPITAL INC,7571 STATE ROUTE 54,42.3743292,-77.27890663
ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS,4988 STHWY 30,42.95906517,-74.18712293
THE BURDETT CARE CENTER,2215 BURDETT AVENUE,42.73335775,-73.67266608
MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,41.3693259,-88.42675331
SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,42.26567488,-89.07413954
JAVON BEA HOSPITAL DBA MERCY HEALTH HOSPITAL ROCKTON AVE,2400 NORTH ROCKTON AVENUE,42.29842717,-89.09844135
THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,75 BEEKMAN ST,44.70044304,-73.46941987
MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL,600 EAST 233RD STREET,40.89369717,-73.86119119
HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,39.01472214,-77.03573523
SILVER CROSS HOSPITAL AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,41.54468733,-87.98343597
ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,41.68086496,-88.08465144
ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,38.72856337,-76.99270169
MOUNT SINAI ST. LUKE'S,1111 AMSTERDAM AVENUE,40.80492254,-73.96159035
NEW YORK PRESBYTERIAN HOSPITAL - COLUMBIA PRESBYTERIAN CENTER,622 WEST 168TH STREET,40.84105288,-73.94068652
NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,525 EAST 68TH STREET,40.76454994,-73.95433226
NYULMC - COBBLE HILL,83 AMITY STREET,40.68987342,-73.99776571
URMC STRONG WEST,156 WEST AVENUE,43.22161178,-77.94457511
WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,219 BRYANT STREET,42.90920851,-78.87520901
NYU WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,40.74069748,-73.6430084
UPMC CHAUTAUQUA AT WCA,51 GLASGOW AVENUE,42.09116724,-79.24536584
SJRH - PARK CARE PAVILION,2 PARK AVENUE,40.94038607,-73.89165239
VA MEDICAL CENTER - CANANDAIGUA,400 FORT HILL AVE,42.90123744,-77.26963606
FOUR WINDS HOSPITAL WESTCHESTER,800 CROSS RIVER ROAD,41.26639132,-73.62071751
FOUR WINDS HOSPITAL SARATOGA,30 CRESCENT AVENUE,43.05813047,-73.78539606
METHODIST HOSPITAL,1305 N ELM STREET,37.85497461,-87.58319902
CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,38.31164516,-88.93688084
COPLEY MEMORIAL HOSPITAL INC - DBA RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVENUE,41.72900718,-88.27061598
DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,41.88661497,-88.34345036
PRESENCE CENTRAL AND SUBURBAN HOSPITALS NETWORK DBA PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,41.78580955,-88.32576904
BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVE.,38.05476569,-84.72378834
JAMES J. PETERS VA MEDICAL CENTER,130 W KINGSBRIDGE RD,40.86734866,-73.90638209
HEART OF TEXAS HEALTHCARE SYSTEM,2008 NINE RD,31.1176885,-99.34685361
JACKSON COUNTY HOSPITAL,1013 SOUTH WELLS STREET,28.96910475,-96.63588688
SCHLEICHER COUNTY MEDICAL CENTER,400 MURCHISON AVENUE,30.86300194,-100.6029941
TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,37.36635176,-85.33810656
COCHRAN MEMORIAL HOSPITAL,201 EAST GRANT AVENUE,33.71973751,-102.7575223
UPMC WESTERN MARYLAND,12500 WILLOWBROOK ROAD,39.64783067,-78.7332415
ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,38.98992672,-76.53461243
KIRBY MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,40.06044805,-88.5588217
SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,40.70274682,-89.59196543
BLESSING CARE CORPORATION ILLINI COMMUNITY HOSPITAL,640 W WASHINGTON,39.60744348,-90.8151327
MUSCOGEE (CREEK) NATION PHYSICAL REHABILITATION CENTER,900 EAST AIRPORT ROAD,35.66753235,-95.96033181
BLESSING HOSPITAL,BROADWAY AT 11TH STREET,39.93635888,-91.3994572
VALIR REHABILITATION HOSPITAL OF OKC,700 NW SEVENTH STREET,35.47489624,-97.52494158
METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,40.7003058,-89.59491684
REHABILITATION INSTITUTE OF CHICAGO,345 EAST SUPERIOR STREET,41.89545454,-87.6183348
RIVEREDGE HOSPITAL,8311 WEST ROOSEVELT ROAD,41.86489307,-87.82828251
NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL,9600 GROSS POINT ROAD,42.05641606,-87.74070961
RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,41.87861801,-87.80335153
ADVENTIST MIDWEST HEALTH DBA ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,41.79706055,-87.88639493
GOTTLIEB MEMORIAL HOSPITAL - DBA LOYOLA HEALTH SYSTEM AT GOTTLIEB,701 WEST NORTH AVE,41.91052978,-87.84281507
CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,719 WEST COKE ROAD,32.94453832,-95.30727963
YOAKUM COMMUNITY HOSPITAL,1200 CARL RAMERT DRIVE,29.30695852,-97.12915909
LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,41.87212457,-87.76408865
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,41.78874685,-87.60433713
GOLDEN PLAINS COMMUNITY HOSPITAL,100 MEDICAL DRIVE,35.65513819,-101.4091807
THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,41.95518902,-87.65162124
JOHN H. STROGER JR. HOSPITAL OF COOK COUNTY,1901 W HARRISON ST,41.87233487,-87.67439846
MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,41.84688958,-87.6214916
OSF LITTLE COMPANY OF MARY MEDICAL CENTER,2800 W 95TH ST,41.721465,-87.69302888
ADVOCATE NORTHSIDE HEALTH NETWORK - DBA ILLINOIS MASONIC MEDICAL CENTER CAMPUS,836 WEST WELLINGTON AVENUE,41.93674085,-87.65137166
THOREK MEMORIAL HOSPITAL - DBA METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,41.97308677,-87.67074306
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,41.72169452,-87.73244225
LUTHERAN GENERAL HOSPITAL - ADVOCATE,1775 DEMPSTER ST,42.03880223,-87.84733438
NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,42.06829111,-87.99218163
ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,42.00465682,-88.01689228
NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,41.89460771,-87.62102437
ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,42.05292846,-88.14103422
PROVIDENT HOSPITAL OF COOK COUNTY,500 E 51ST ST,41.80267501,-87.61332387
RUSSELL COUNTY HOSPITAL,"153 DOWELL RD., PO BOX 1610",37.05758045,-85.06735281
RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,37.7875544,-81.20193159
ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CENTER,145 NEWCOMB AVE,37.35796432,-84.33590332
UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,39.60851453,-75.83196705
BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,38.23811825,-85.6371443
UOFL HEALTH - JEWISH HOSPITAL,200 ABRAHAM FLEXNER WAY,38.24913165,-85.7511895
KINDRED HOSPITAL - LOUISVILLE,1313 SAINT ANTHONY PLACE,38.24265652,-85.73123773
UOFL HEALTH - PEACE HOSPITAL,2020 NEWBURG RD,38.218809,-85.71059213
UNIVERSITY OF LOUISVILLE HOSPITAL,530 S JACKSON ST,38.24832296,-85.74433596
PAUL B HALL REGIONAL MEDICAL CENTER,625 JAMES S TRIMBLE BLVD,37.81551094,-82.8130513
JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,39.29598914,-77.85875906
PLATEAU MEDICAL CENTER,430 MAIN STREET,37.97127658,-81.14978059
MINNIE HAMILTON HEALTH CARE CENTER,186 HOSPITAL DRIVE,38.92276007,-81.09249296
ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,38.43055045,-82.40041273
PRINCETON COMMUNITY HOSPITAL,"122 12TH STREET, PO BOX 1369",37.36271893,-81.11301085
PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,38.86906541,-82.12322387
BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,38.0482,-81.80619
POCAHONTAS MEMORIAL HOSPITAL,"150 DUNCAN RD, RR BOX 52 WEST",38.20082912,-80.1089784
PRESTON MEMORIAL HOSPITAL,300 S PRICE STREET,39.46507784,-79.6878575
WILLIAM R SHARPE JR HOSPITAL,936 SHARPE HOSPITAL ROAD,39.04114927,-80.49630427
UNIVERSITY OF KANSAS HOSPITAL TRANSPLANT CENTER,4000 CAMPBRIDGE ST,39.0558273,-94.6089825
ST JOSEPH HOSPITAL,1 AMALIA DRIVE,38.99141205,-80.2363893
BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,39.47624347,-77.98023718
WEST VIRGINIA UNIVERSITY HOSPITALS,1 MEDICAL CENTER DRIVE,39.65442257,-79.95802214
REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,39.94614193,-80.75243755
ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,39.12577602,-88.55012522
MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,38.63997438,-83.80810517
ST. ELIZABETH FLORENCE,4900 HOUSTON ROAD,39.01659182,-84.63076721
"PINEVILLE COMMUNITY HEALTH CENTER, INC",850 RIVERVIEW AVE,36.76291694,-83.70776873
GENESIS HEALTH SYSTEM - DBA GENESIS MEDICAL CENTER - SILVIS,801 ILLINI DRIVE,41.49432574,-90.41841611
TRINITY MEDICAL CENTER (WEST) - DBA TRINITY ROCK ISLAND,2701 17TH ST,41.48261527,-90.57041813
MEMORIAL MEDICAL CENTER,701 N FIRST ST,39.80936884,-89.6557791
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,37.64387331,-84.77300114
THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,40.11704176,-88.21494866
SPOONER HOSPITAL SYS,819 ASH ST,45.82559733,-91.89634651
SPRING VIEW HOSPITAL,320 LORETTO ROAD,37.56982888,-85.26145641
OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,37.19653539,-87.1892945
HUTCHINGS PSYCHIATRIC CENTER,620 MADISON STREET,43.04519375,-76.14054445
CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,37.11367431,-87.90960048
T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,37.01139239,-85.90451397
ROLLING HILLS HOSPITAL,1000 ROLLING HILLS LANE,34.78459567,-96.62745078
FAIRVIEW REGIONAL MEDICAL CENTER,523 EAST STATE ROAD,36.27598778,-98.47452341
LATIMER COUNTY GENERAL HOSPITAL,806 HIGHWAY 2 NORTH,34.91947628,-95.32085573
MASON DISTRICT HOSPITAL,"615 NORTH PROMENADE STREET, P O BOX 530",40.30542314,-90.0540907
WESTERN STATE HOSPITAL,2400 RUSSELLVILLE ROAD,36.86466922,-87.45126672
PIKEVILLE MEDICAL CENTER,911 BYPASS RD,37.47124167,-82.5222475
OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,1200 CHILDREN'S AVE,35.48165324,-97.49610501
HANS P PETERSON MEMORIAL HOSPITAL,503 WEST PINE STREET,44.03980876,-101.6714768
MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,34.93688174,-95.75092529
OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,35.61450132,-97.5833
ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,40.48267659,-88.9555622
HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,37.27829795,-83.22788224
TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,37.67651064,-82.29702272
DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,39.8672534,-88.96098295
NORTHWESTERN MEDICINE MCHENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,42.31779814,-88.279468
ADVOCATE HEALTH AND HOSPITALS CORPORATION - DBA ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,40.49697098,-88.99085
MEMORIAL HOSPITAL,3073 WHITE MOUNTAIN HIGHWAY,44.06181269,-71.1368538
CHESHIRE MEDICAL CENTER,580 COURT STREET,42.9488432,-72.2919009
LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,44.31793388,-71.82555904
ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,43.63844773,-72.28600257
INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,36.58128735,-94.75857669
LAKES REGION GENERAL HOSPITAL,80 HIGHLAND STREET,43.52855555,-71.46318101
ACH BEHAVIORAL HEALTH AND WELLNESS SERVICES,821 FIELDCREST DRIVE,38.54945363,-76.05799123
INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE STREET,36.39016529,-97.88742558
JACKSON COUNTY MEMORIAL HOSPITAL,1200 EAST PECAN STREET,34.63523975,-99.31803877
HASKELL COUNTY COMMUNITY HOSPITAL,401 NORTHWEST 'H' STREET,35.26116507,-95.12875158
ADVENTIST MIDWEST HEALTH DBA ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,41.80591716,-87.92122132
ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,41.86376199,-87.93557914
CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,41.87352056,-88.1557587
ADVENTIST GLENOAKS HOSPITAL,701 WINTHROP AVENUE,41.9148249,-88.05697653
ALLIANCEHEALTH WOODWARD,900 17TH STREET,36.43739791,-99.40033722
SUN BEHAVIORAL HEALTH,820 DOLWICK DRIVE,39.038841,-84.594436
SOUTHWESTERN MEDICAL CENTER,5602 SW LEE BOULEVARD,34.59263525,-98.46274019
JIM TALIAFERRO COMMUNITY MENTAL HEALTH CENTER,602 SW 38TH STREET,34.60310119,-98.43861928
DRUMRIGHT REGIONAL HOSPITAL,610 W BYPASS,35.99810679,-96.60596661
STILLWATER MEDICAL CENTER,1323 WEST SIXTH AVENUE,36.1150111,-97.07510207
CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK STREET,34.0123721,-95.49665009
NORMAN SPECIALTY HOSPITAL,1210 WEST ROBINSON STREET,35.2323599,-97.46015234
ALLIANCEHEALTH SEMINOLE,2401 WRANGLER BOULEVARD,35.24497499,-96.69840924
HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,36.0353155,-95.86355986
HILLCREST MEDICAL CENTER,1120 SOUTH UTICA,36.14716118,-95.96851083
MERCY HOSPITAL ARDMORE,1011 14TH AVENUE NW,34.18896758,-97.14084275
MERCY HOSPITAL HEALDTON,3462 HOSPITAL RD,34.22286842,-97.49146648
AURORA MEDICAL CTR OSHKOSH,855 N WESTHAVEN DRIVE,44.02774678,-88.59521837
AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,43.32365209,-87.92817154
LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL,6655 SOUTH YALE AVENUE,36.06595501,-95.91859307
HILLCREST HOSPITAL CLAREMORE,1202 NORTH MUSKOGEE PLACE,36.32264454,-95.60467518
GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST THIRD STREET,35.41398306,-99.42625102
WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,35.96152396,-95.3924305
AURORA MEDICAL CENTER BAY AREA,3003 UNIVERSITY DR,45.07196868,-87.61769653
MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,35.61118802,-95.952485
AURORA MEDICAL CENTER SUMMIT,36500 AURORA DRIVE,43.06591206,-88.46757865
AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,2629 N 7TH ST,43.77338685,-87.70999507
SAINT FRANCIS HOSPITAL SOUTH,10501 EAST 91ST STREEET,36.03358225,-95.8573201
DUNCAN REGIONAL HOSPITAL,1407 NORTH WHISENANT DRIVE,34.52031753,-97.975948
MERCY HOSPITAL ADA,430 NORTH MONTA VISTA,34.77827025,-96.63336758
STARR REGIONAL MEDICAL CENTER ETOWAH,886 HIGHWAY 411 NORTH,35.34509862,-84.52271936
ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL RD,44.4869509,-71.1552539
WEEKS MEDICAL CENTER,173 MIDDLE STREET,44.48623037,-71.55433993
ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,39.18121356,-89.63905575
OSF HOLY FAMILY MEDICAL CENTER,1000 W HARLEM AVENUE,40.92225293,-90.65830134
MORRISON COMMUNITY HOSPITAL,303 N JACKSON STREET,41.80893488,-89.95787808
SARAH D CULBERTSON MEMORIAL HOSPITAL,238 SOUTH CONGRESS STREET,40.1181628,-90.5643155
ABRAHAM LINCOLN HOSPITAL,200 STAHLHUT DRIVE,40.1537865,-89.38989355
MASSAC MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",37.16637476,-88.74004867
PARIS COMMUNITY HOSPITAL,721 E COURT STREET,39.60684004,-87.6776547
CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,60.49316905,-151.077827
ATLANTA VA HEALTH MEDICAL CENTER,1670 CLAIRMONT ROAD,33.801861,-84.311425
PIEDMONT ATHENS REGIONAL MED CENTER,1199 PRINCE AVENUE,33.96129247,-83.39794507
BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,37.7988327,-81.16818375
OWENSBORO HEALTH,811 E PARRISH AVE,37.766669,-87.100834
FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,64.83174471,-147.7393928
MAT-SU REGIONAL MEDICAL CENTER,2500 S. WOODWORTH LOOP,61.56289358,-149.2583112
PROVIDENCE VALDEZ MEDICAL CENTER,911 MEALS AVENUE,61.13653378,-146.3465517
MANIILAQ MEDICAL CENTER,436 5TH AVE.,66.89600162,-162.5868263
MT EDGECUMBE HOSPITAL - SEARHC,222 TONGASS DRIVE,57.05156556,-135.3548767
MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVENUE,35.60716387,-87.06689111
WEST TENNESSEE HEALTHCARE NORTH HOSPITAL,367 HOSPITAL BLVD.,35.68444711,-88.85404848
GREAT FALLS CLINIC MEDICAL CENTER,1411 9TH ST SOUTH,47.48935452,-111.2913526
WYOMING STATE HOSPITAL,831 HIGHWAY 150 SOUTH,41.26382872,-110.9470982
HENRY COUNTY MEDICAL CENTER,301 TYSON AVENUE,36.29654269,-88.31030459
THE JAMES B. HAGGIN MEMORIAL HOSPITAL,464 LINDEN AVE.,37.75706388,-84.84873911
METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE,36.02454511,-84.24508553
ERLANGER BLEDSOE,71 WHEELERTOWN AVE,35.62068597,-85.19086883
STARR REGIONAL MEDICAL CENTER,1114 W MADISON AVE,35.44081499,-84.60735287
TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,36.24534093,-86.74961898
KINDRED HOSPITAL - CHATTANOOGA,709 WALNUT STREET,35.04757814,-85.30770622
ERLANGER MEDICAL CENTER,975 EAST THIRD STREET,35.04889413,-85.29004745
NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,36.47848008,-86.88690193
JELLICO MEDICAL CENTER,188 HOSPITAL LANE,36.57370136,-84.12854359
JOHNSON CITY MEDICAL CENTER,400 NORTH STATE OF FRANKLIN ROAD,36.3078431,-82.38456264
WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,35.91616226,-86.81925004
